f1,f2,ls,T_src,T_steam,no_solve_class,label_c1,label_c2,Q_H_kW,m_steam [kg/s],m_steam [kg/h],V_dot_c1_target [m3/h],V_dot_c2_target [m3/h],W_comp1 [kW],W_comp2 [kW],W_el [kW],scale_k,COP,eta_Lorenz,p_low_c1 [bar],p_high_c1 [bar],T_disch_c1 [°C],p_low_c2 [bar],p_high_c2 [bar],T_disch_c2 [°C],p_OK_c1,p_OK_c2,T_OK_c1,T_OK_c2,V_OK_c1,V_OK_c2,feasible,reason,status,status_4state
R717,R600a,0.5,30,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,443.2,813.1,235.92,247.62,508.99,1.0,2.19,0.486,7.28,41.41,184.9,10.88,26.02,117.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,40,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,460.7,720.9,263.43,215.04,503.66,1.0,2.213,0.462,7.28,46.1,196.9,12.11,26.02,118.3,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,50,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,477.9,640.0,292.03,183.8,500.88,1.0,2.226,0.436,7.28,51.16,208.8,13.44,26.02,118.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.5,60,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,494.8,568.8,321.73,153.89,500.65,1.0,2.227,0.407,7.28,56.64,220.6,14.87,26.02,118.9,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,20,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,602.1,738.4,298.31,221.45,547.11,1.0,2.038,0.505,5.16,45.13,219.5,11.85,26.02,118.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,30,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,471.0,671.1,280.46,196.14,501.69,1.0,2.222,0.493,7.28,49.09,204.1,12.89,26.02,118.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,40,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,484.7,610.4,303.78,171.68,500.49,1.0,2.227,0.465,7.28,53.3,213.5,14.0,26.02,118.7,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,50,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,498.2,555.6,327.8,148.06,500.91,1.0,2.226,0.436,7.28,57.79,222.9,15.17,26.02,119.0,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.6,60,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,511.6,505.9,352.55,125.26,502.97,1.0,2.216,0.405,7.28,62.55,232.3,16.42,26.02,119.3,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,20,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,641.1,596.2,352.27,165.7,545.24,1.0,2.045,0.507,5.16,54.4,241.4,14.29,26.02,118.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,30,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,498.2,555.6,327.8,148.06,500.91,1.0,2.226,0.494,7.28,57.79,222.9,15.17,26.02,119.0,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,40,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,508.2,517.9,346.3,130.89,502.3,1.0,2.219,0.463,7.28,61.33,229.9,16.1,26.02,119.2,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,50,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,518.3,482.9,365.22,114.16,504.61,1.0,2.209,0.432,7.28,65.04,236.9,17.07,26.02,119.4,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600a,0.7,60,110.0,,R717-HP,R600a,1114.82,0.5,1800.0,528.3,450.4,384.58,97.89,507.86,1.0,2.195,0.401,7.28,68.92,243.9,18.08,26.02,119.5,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.3,20,110.0,,R717-LP,R600,1114.82,0.5,1800.0,508.4,1615.2,167.88,363.1,558.93,1.0,1.995,0.495,5.16,24.28,151.1,4.58,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,30,110.0,,R717-HP,R600,1114.82,0.5,1800.0,406.6,1345.3,164.45,317.34,507.15,1.0,2.198,0.488,7.28,28.79,145.7,5.5,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,40,110.0,,R717-HP,R600,1114.82,0.5,1800.0,429.2,1126.0,197.7,273.49,495.98,1.0,2.248,0.469,7.28,33.89,163.0,6.54,20.23,115.4,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.3,50,110.0,,R717-HP,R600,1114.82,0.5,1800.0,451.1,946.5,232.99,231.58,489.02,1.0,2.28,0.446,7.28,39.64,180.1,7.72,20.23,115.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.3,60,110.0,,R717-HP,R600,1114.82,0.5,1800.0,472.7,798.7,270.29,191.62,486.23,1.0,2.293,0.419,7.28,46.1,196.9,9.06,20.23,116.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.4,20,110.0,,R717-HP,R600,1114.82,0.5,1800.0,546.5,1278.0,210.87,304.61,542.62,1.0,2.055,0.509,5.16,30.18,174.4,5.78,20.23,115.0,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,30,110.0,,R717-HP,R600,1114.82,0.5,1800.0,432.3,1098.1,202.61,267.38,494.73,1.0,2.253,0.5,7.28,34.67,165.5,6.7,20.23,115.5,True,True,True,True,False,False,False,"V_c1, V_c2",ok,V_ONLY
R717,R600,0.4,40,110.0,,R717-HP,R600,1114.82,0.5,1800.0,451.1,946.5,232.99,231.58,489.02,1.0,2.28,0.476,7.28,39.64,180.1,7.72,20.23,115.9,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.4,50,110.0,,R717-HP,R600,1114.82,0.5,1800.0,469.6,818.1,264.84,197.21,486.37,1.0,2.292,0.449,7.28,45.13,194.5,8.86,20.23,116.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.4,60,110.0,,R717-HP,R600,1114.82,0.5,1800.0,487.9,708.9,298.16,164.28,486.78,1.0,2.29,0.418,7.28,51.16,208.8,10.12,20.23,117.0,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,20,110.0,,R717-HP,R600,1114.82,0.5,1800.0,583.1,1019.1,257.1,249.3,533.05,1.0,2.091,0.519,5.16,37.1,197.1,7.2,20.23,115.7,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,30,110.0,,R717-HP,R600,1114.82,0.5,1800.0,457.3,901.3,243.44,219.96,487.79,1.0,2.285,0.507,7.28,41.41,184.9,8.09,20.23,116.1,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,40,110.0,,R717-HP,R600,1114.82,0.5,1800.0,472.7,798.7,270.29,191.62,486.23,1.0,2.293,0.479,7.28,46.1,196.9,9.06,20.23,116.6,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,50,110.0,,R717-HP,R600,1114.82,0.5,1800.0,487.9,708.9,298.16,164.28,486.78,1.0,2.29,0.448,7.28,51.16,208.8,10.12,20.23,117.0,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.5,60,110.0,,R717-HP,R600,1114.82,0.5,1800.0,503.0,630.3,327.07,137.93,489.48,1.0,2.278,0.416,7.28,56.64,220.6,11.26,20.23,117.5,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,20,110.0,,R717-HP,R600,1114.82,0.5,1800.0,618.4,818.1,306.4,197.21,530.12,1.0,2.103,0.521,5.16,45.13,219.5,8.86,20.23,116.5,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,30,110.0,,R717-HP,R600,1114.82,0.5,1800.0,481.8,743.4,286.89,175.1,486.3,1.0,2.292,0.509,7.28,49.09,204.1,9.68,20.23,116.8,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,40,110.0,,R717-HP,R600,1114.82,0.5,1800.0,494.0,676.2,309.6,153.62,487.6,1.0,2.286,0.477,7.28,53.3,213.5,10.56,20.23,117.2,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,50,110.0,,R717-HP,R600,1114.82,0.5,1800.0,506.1,615.7,332.98,132.78,490.28,1.0,2.274,0.445,7.28,57.79,222.9,11.5,20.23,117.6,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.6,60,110.0,,R717-HP,R600,1114.82,0.5,1800.0,518.2,561.1,357.08,112.57,494.37,1.0,2.255,0.412,7.28,62.55,232.3,12.49,20.23,118.0,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,20,110.0,,R717-HP,R600,1114.82,0.5,1800.0,652.8,660.5,358.71,148.35,533.75,1.0,2.089,0.518,5.16,54.4,241.4,10.79,20.23,117.3,True,True,False,True,False,False,False,"T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,30,110.0,,R717-HP,R600,1114.82,0.5,1800.0,506.1,615.7,332.98,132.78,490.28,1.0,2.274,0.504,7.28,57.79,222.9,11.5,20.23,117.6,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,40,110.0,,R717-HP,R600,1114.82,0.5,1800.0,515.1,574.2,350.99,117.56,493.21,1.0,2.26,0.472,7.28,61.33,229.9,12.24,20.23,117.9,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,50,110.0,,R717-HP,R600,1114.82,0.5,1800.0,524.2,535.8,369.4,102.7,496.95,1.0,2.243,0.439,7.28,65.04,236.9,13.01,20.23,118.1,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
R717,R600,0.7,60,110.0,,R717-HP,R600,1114.82,0.5,1800.0,533.4,500.1,388.25,88.19,501.52,1.0,2.223,0.406,7.28,68.92,243.9,13.82,20.23,118.4,False,True,False,True,False,False,False,"p_c1, T_c1, V_c1, V_c2",ok,HARD
